split,seed,coverage,method,fault_kind,source_hidden,magnitude,threshold,target_fpr,n_windows_during,detection_rate,detected_episode,top1,within1,median_station_error,lead_time_min,top1_episode,within1_episode,false_alarm_rate,first_alert_t_s,first_correct_alert_t_s
test,5098,0.25,B1_IsolationForest,QUALITY_DRIFT,True,9.478058094911674,0.7158774793615637,0.005,48,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5098,0.25,B1_IsolationForest,QUALITY_DRIFT,True,9.478058094911674,0.7158774793615637,0.01,48,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5098,0.25,B1_IsolationForest,QUALITY_DRIFT,True,9.478058094911674,0.7158774793615637,0.02,48,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5098,0.25,B1_IsolationForest,QUALITY_DRIFT,True,9.478058094911674,0.7158774793615637,0.05,48,0.0625,1.0,0.0,0.0,10.0,,0.0,0.0,0.0070921985815602835,31022.68234512199,
test,5098,0.25,B1_IsolationForest,QUALITY_DRIFT,True,9.478058094911674,0.7158774793615637,0.1,48,0.08333333333333333,1.0,0.0,0.0,7.5,,0.0,0.0,0.03546099290780142,29824.02694142058,
test,5099,1.0,RippleTwin,SLOWDOWN,False,1.1574358092999795,42.5638498837417,0.005,59,0.03389830508474576,1.0,0.0,0.0,7.0,,0.0,0.0,0.0,29816.93695996902,
test,5099,1.0,RippleTwin,SLOWDOWN,False,1.1574358092999795,42.5638498837417,0.01,59,0.03389830508474576,1.0,0.0,0.0,7.0,,0.0,0.0,0.0,29816.93695996902,
test,5099,1.0,RippleTwin,SLOWDOWN,False,1.1574358092999795,42.5638498837417,0.02,59,0.1016949152542373,1.0,0.3333333333333333,0.3333333333333333,7.0,,0.0,0.0,0.0,29517.704189742744,
test,5099,1.0,RippleTwin,SLOWDOWN,False,1.1574358092999795,42.5638498837417,0.05,59,0.3220338983050847,1.0,0.7894736842105263,0.7894736842105263,0.0,,1.0,1.0,0.015384615384615385,29517.704189742744,
test,5099,1.0,RippleTwin,SLOWDOWN,False,1.1574358092999795,42.5638498837417,0.1,59,0.5084745762711864,1.0,0.7666666666666667,0.7666666666666667,0.0,,1.0,1.0,0.06153846153846154,25618.637950949447,
test,5099,1.0,B2_observed_only_twin,SLOWDOWN,False,1.1574358092999795,42.5638498837417,0.005,59,0.03389830508474576,1.0,0.0,0.0,7.0,,0.0,0.0,0.0,29816.93695996902,
test,5099,1.0,B2_observed_only_twin,SLOWDOWN,False,1.1574358092999795,42.5638498837417,0.01,59,0.03389830508474576,1.0,0.0,0.0,7.0,,0.0,0.0,0.0,29816.93695996902,
test,5099,1.0,B2_observed_only_twin,SLOWDOWN,False,1.1574358092999795,42.5638498837417,0.02,59,0.1016949152542373,1.0,0.3333333333333333,0.3333333333333333,7.0,,0.0,0.0,0.0,29517.704189742744,
test,5099,1.0,B2_observed_only_twin,SLOWDOWN,False,1.1574358092999795,42.5638498837417,0.05,59,0.3220338983050847,1.0,0.7894736842105263,0.7894736842105263,0.0,,1.0,1.0,0.015384615384615385,29517.704189742744,
test,5099,1.0,B2_observed_only_twin,SLOWDOWN,False,1.1574358092999795,42.5638498837417,0.1,59,0.5084745762711864,1.0,0.7666666666666667,0.7666666666666667,0.0,,1.0,1.0,0.06153846153846154,25618.637950949447,
test,5099,1.0,B0_SPC_observed,SLOWDOWN,False,1.1574358092999795,5.124273832797681,0.005,59,0.423728813559322,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,25618.637950949447,
test,5099,1.0,B0_SPC_observed,SLOWDOWN,False,1.1574358092999795,5.124273832797681,0.01,59,0.4745762711864407,1.0,1.0,1.0,0.0,,1.0,1.0,0.023076923076923078,25618.637950949447,
test,5099,1.0,B0_SPC_observed,SLOWDOWN,False,1.1574358092999795,5.124273832797681,0.02,59,0.4915254237288136,1.0,1.0,1.0,0.0,,1.0,1.0,0.03076923076923077,25618.637950949447,
test,5099,1.0,B0_SPC_observed,SLOWDOWN,False,1.1574358092999795,5.124273832797681,0.05,59,0.4915254237288136,1.0,1.0,1.0,0.0,,1.0,1.0,0.046153846153846156,25618.637950949447,
test,5099,1.0,B0_SPC_observed,SLOWDOWN,False,1.1574358092999795,5.124273832797681,0.1,59,0.5084745762711864,1.0,0.9666666666666667,0.9666666666666667,0.0,,1.0,1.0,0.1076923076923077,25010.93888376265,
test,5099,1.0,B1_IsolationForest,SLOWDOWN,False,1.1574358092999795,0.7784702529546166,0.005,59,0.0,0.0,,,,,0.0,0.0,0.038461538461538464,,
test,5099,1.0,B1_IsolationForest,SLOWDOWN,False,1.1574358092999795,0.7784702529546166,0.01,59,0.0,0.0,,,,,0.0,0.0,0.038461538461538464,,
test,5099,1.0,B1_IsolationForest,SLOWDOWN,False,1.1574358092999795,0.7784702529546166,0.02,59,0.0,0.0,,,,,0.0,0.0,0.046153846153846156,,
test,5099,1.0,B1_IsolationForest,SLOWDOWN,False,1.1574358092999795,0.7784702529546166,0.05,59,0.0,0.0,,,,,0.0,0.0,0.11538461538461539,,
test,5099,1.0,B1_IsolationForest,SLOWDOWN,False,1.1574358092999795,0.7784702529546166,0.1,59,0.05084745762711865,1.0,0.0,0.0,7.0,,0.0,0.0,0.15384615384615385,29517.704189742744,
test,5099,0.75,RippleTwin,SLOWDOWN,False,1.1574358092999795,31.30364205825687,0.005,59,0.01694915254237288,1.0,0.0,0.0,6.0,,0.0,0.0,0.0,30115.69530786318,
test,5099,0.75,RippleTwin,SLOWDOWN,False,1.1574358092999795,31.30364205825687,0.01,59,0.03389830508474576,1.0,0.0,0.0,6.0,,0.0,0.0,0.0,29816.93695996902,
test,5099,0.75,RippleTwin,SLOWDOWN,False,1.1574358092999795,31.30364205825687,0.02,59,0.13559322033898305,1.0,0.75,0.75,0.0,,1.0,1.0,0.0,29816.93695996902,
test,5099,0.75,RippleTwin,SLOWDOWN,False,1.1574358092999795,31.30364205825687,0.05,59,0.4067796610169492,1.0,0.9166666666666666,0.9166666666666666,0.0,,1.0,1.0,0.015384615384615385,27415.90392376091,
test,5099,0.75,RippleTwin,SLOWDOWN,False,1.1574358092999795,31.30364205825687,0.1,59,0.6271186440677966,1.0,0.6756756756756757,0.6756756756756757,0.0,,1.0,1.0,0.07692307692307693,25618.637950949447,
test,5099,0.75,B2_observed_only_twin,SLOWDOWN,False,1.1574358092999795,31.30364205825687,0.005,59,0.01694915254237288,1.0,0.0,0.0,7.0,,0.0,0.0,0.0,30115.69530786318,
test,5099,0.75,B2_observed_only_twin,SLOWDOWN,False,1.1574358092999795,31.30364205825687,0.01,59,0.01694915254237288,1.0,0.0,0.0,7.0,,0.0,0.0,0.0,30115.69530786318,
test,5099,0.75,B2_observed_only_twin,SLOWDOWN,False,1.1574358092999795,31.30364205825687,0.02,59,0.15254237288135594,1.0,0.7777777777777778,0.7777777777777778,0.0,,1.0,1.0,0.0,29816.93695996902,
test,5099,0.75,B2_observed_only_twin,SLOWDOWN,False,1.1574358092999795,31.30364205825687,0.05,59,0.5084745762711864,1.0,0.8333333333333334,0.8333333333333334,0.0,,1.0,1.0,0.023076923076923078,25929.120013373333,
test,5099,0.75,B2_observed_only_twin,SLOWDOWN,False,1.1574358092999795,31.30364205825687,0.1,59,0.6779661016949152,1.0,0.625,0.625,0.0,,1.0,1.0,0.08461538461538462,25618.637950949447,
test,5099,0.75,B0_SPC_observed,SLOWDOWN,False,1.1574358092999795,5.061702559429017,0.005,59,0.4745762711864407,1.0,1.0,1.0,0.0,,1.0,1.0,0.023076923076923078,25618.637950949447,
test,5099,0.75,B0_SPC_observed,SLOWDOWN,False,1.1574358092999795,5.061702559429017,0.01,59,0.4745762711864407,1.0,1.0,1.0,0.0,,1.0,1.0,0.03076923076923077,25618.637950949447,
test,5099,0.75,B0_SPC_observed,SLOWDOWN,False,1.1574358092999795,5.061702559429017,0.02,59,0.4915254237288136,1.0,1.0,1.0,0.0,,1.0,1.0,0.038461538461538464,25618.637950949447,
test,5099,0.75,B0_SPC_observed,SLOWDOWN,False,1.1574358092999795,5.061702559429017,0.05,59,0.4915254237288136,1.0,1.0,1.0,0.0,,1.0,1.0,0.046153846153846156,25618.637950949447,
test,5099,0.75,B0_SPC_observed,SLOWDOWN,False,1.1574358092999795,5.061702559429017,0.1,59,0.5084745762711864,1.0,0.9666666666666667,0.9666666666666667,0.0,,1.0,1.0,0.1076923076923077,25010.93888376265,
test,5099,0.75,B1_IsolationForest,SLOWDOWN,False,1.1574358092999795,0.7423023198141773,0.005,59,0.0,0.0,,,,,0.0,0.0,0.06153846153846154,,
test,5099,0.75,B1_IsolationForest,SLOWDOWN,False,1.1574358092999795,0.7423023198141773,0.01,59,0.0,0.0,,,,,0.0,0.0,0.08461538461538462,,
test,5099,0.75,B1_IsolationForest,SLOWDOWN,False,1.1574358092999795,0.7423023198141773,0.02,59,0.01694915254237288,1.0,0.0,0.0,7.0,,0.0,0.0,0.14615384615384616,29816.93695996902,
test,5099,0.75,B1_IsolationForest,SLOWDOWN,False,1.1574358092999795,0.7423023198141773,0.05,59,0.05084745762711865,1.0,0.0,0.0,7.0,,0.0,0.0,0.16923076923076924,29517.704189742744,
test,5099,0.75,B1_IsolationForest,SLOWDOWN,False,1.1574358092999795,0.7423023198141773,0.1,59,0.06779661016949153,1.0,0.25,0.25,7.0,,0.0,0.0,0.17692307692307693,29517.704189742744,
test,5099,0.5,RippleTwin,SLOWDOWN,False,1.1574358092999795,39.99294167411538,0.005,59,0.03389830508474576,1.0,0.0,0.0,6.0,,0.0,0.0,0.0,29816.93695996902,
test,5099,0.5,RippleTwin,SLOWDOWN,False,1.1574358092999795,39.99294167411538,0.01,59,0.03389830508474576,1.0,0.0,0.0,6.0,,0.0,0.0,0.0,29816.93695996902,
test,5099,0.5,RippleTwin,SLOWDOWN,False,1.1574358092999795,39.99294167411538,0.02,59,0.06779661016949153,1.0,0.5,0.5,3.0,,0.0,0.0,0.0,29816.93695996902,
test,5099,0.5,RippleTwin,SLOWDOWN,False,1.1574358092999795,39.99294167411538,0.05,59,0.2542372881355932,1.0,0.8,0.8,0.0,,1.0,1.0,0.015384615384615385,29517.704189742744,
test,5099,0.5,RippleTwin,SLOWDOWN,False,1.1574358092999795,39.99294167411538,0.1,59,0.4406779661016949,1.0,0.8846153846153846,0.8846153846153846,0.0,,1.0,1.0,0.038461538461538464,25929.120013373333,
test,5099,0.5,B2_observed_only_twin,SLOWDOWN,False,1.1574358092999795,39.987745614480566,0.005,59,0.03389830508474576,1.0,0.0,0.0,7.0,,0.0,0.0,0.0,29816.93695996902,
test,5099,0.5,B2_observed_only_twin,SLOWDOWN,False,1.1574358092999795,39.987745614480566,0.01,59,0.03389830508474576,1.0,0.0,0.0,7.0,,0.0,0.0,0.0,29816.93695996902,
test,5099,0.5,B2_observed_only_twin,SLOWDOWN,False,1.1574358092999795,39.987745614480566,0.02,59,0.0847457627118644,1.0,0.6,0.6,0.0,,1.0,1.0,0.0,29816.93695996902,
test,5099,0.5,B2_observed_only_twin,SLOWDOWN,False,1.1574358092999795,39.987745614480566,0.05,59,0.3389830508474576,1.0,0.85,0.85,0.0,,1.0,1.0,0.015384615384615385,27718.851351935315,
test,5099,0.5,B2_observed_only_twin,SLOWDOWN,False,1.1574358092999795,39.987745614480566,0.1,59,0.4745762711864407,1.0,0.8571428571428571,0.8571428571428571,0.0,,1.0,1.0,0.046153846153846156,25929.120013373333,
test,5099,0.5,B0_SPC_observed,SLOWDOWN,False,1.1574358092999795,5.012127239822025,0.005,59,0.4745762711864407,1.0,1.0,1.0,0.0,,1.0,1.0,0.023076923076923078,25618.637950949447,
test,5099,0.5,B0_SPC_observed,SLOWDOWN,False,1.1574358092999795,5.012127239822025,0.01,59,0.4915254237288136,1.0,1.0,1.0,0.0,,1.0,1.0,0.03076923076923077,25618.637950949447,
test,5099,0.5,B0_SPC_observed,SLOWDOWN,False,1.1574358092999795,5.012127239822025,0.02,59,0.4915254237288136,1.0,1.0,1.0,0.0,,1.0,1.0,0.046153846153846156,25618.637950949447,
test,5099,0.5,B0_SPC_observed,SLOWDOWN,False,1.1574358092999795,5.012127239822025,0.05,59,0.5084745762711864,1.0,0.9666666666666667,0.9666666666666667,0.0,,1.0,1.0,0.06153846153846154,25010.93888376265,
test,5099,0.5,B0_SPC_observed,SLOWDOWN,False,1.1574358092999795,5.012127239822025,0.1,59,0.5084745762711864,1.0,0.9666666666666667,0.9666666666666667,0.0,,1.0,1.0,0.1076923076923077,25010.93888376265,
test,5099,0.5,B1_IsolationForest,SLOWDOWN,False,1.1574358092999795,0.7423023198141773,0.005,59,0.0,0.0,,,,,0.0,0.0,0.06153846153846154,,
test,5099,0.5,B1_IsolationForest,SLOWDOWN,False,1.1574358092999795,0.7423023198141773,0.01,59,0.0,0.0,,,,,0.0,0.0,0.08461538461538462,,
test,5099,0.5,B1_IsolationForest,SLOWDOWN,False,1.1574358092999795,0.7423023198141773,0.02,59,0.01694915254237288,1.0,0.0,0.0,7.0,,0.0,0.0,0.14615384615384616,29816.93695996902,
test,5099,0.5,B1_IsolationForest,SLOWDOWN,False,1.1574358092999795,0.7423023198141773,0.05,59,0.05084745762711865,1.0,0.0,0.0,7.0,,0.0,0.0,0.16923076923076924,29517.704189742744,
test,5099,0.5,B1_IsolationForest,SLOWDOWN,False,1.1574358092999795,0.7423023198141773,0.1,59,0.1016949152542373,1.0,0.16666666666666666,0.16666666666666666,7.0,,0.0,0.0,0.18461538461538463,25010.93888376265,
test,5099,0.25,RippleTwin,SLOWDOWN,True,1.1574358092999795,23.87887940963418,0.005,59,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5099,0.25,RippleTwin,SLOWDOWN,True,1.1574358092999795,23.87887940963418,0.01,59,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5099,0.25,RippleTwin,SLOWDOWN,True,1.1574358092999795,23.87887940963418,0.02,59,0.0847457627118644,1.0,0.0,0.0,37.0,,0.0,0.0,0.0,29517.704189742744,
test,5099,0.25,RippleTwin,SLOWDOWN,True,1.1574358092999795,23.87887940963418,0.05,59,0.1694915254237288,1.0,0.0,0.0,39.0,,0.0,0.0,0.0,29221.680917924827,
test,5099,0.25,RippleTwin,SLOWDOWN,True,1.1574358092999795,23.87887940963418,0.1,59,0.288135593220339,1.0,0.0,0.0,39.0,,0.0,0.0,0.046153846153846156,28916.93815032157,
test,5099,0.25,B2_observed_only_twin,SLOWDOWN,True,1.1574358092999795,23.87066583332845,0.005,59,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5099,0.25,B2_observed_only_twin,SLOWDOWN,True,1.1574358092999795,23.87066583332845,0.01,59,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5099,0.25,B2_observed_only_twin,SLOWDOWN,True,1.1574358092999795,23.87066583332845,0.02,59,0.0847457627118644,1.0,0.0,0.0,40.0,,0.0,0.0,0.0,29517.704189742744,
test,5099,0.25,B2_observed_only_twin,SLOWDOWN,True,1.1574358092999795,23.87066583332845,0.05,59,0.2542372881355932,1.0,0.0,0.0,40.0,,0.0,0.0,0.0,29221.680917924827,
test,5099,0.25,B2_observed_only_twin,SLOWDOWN,True,1.1574358092999795,23.87066583332845,0.1,59,0.4576271186440678,1.0,0.0,0.0,40.0,,0.0,0.0,0.038461538461538464,28916.93815032157,
test,5099,0.25,B0_SPC_observed,SLOWDOWN,True,1.1574358092999795,4.674774997918179,0.005,59,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5099,0.25,B0_SPC_observed,SLOWDOWN,True,1.1574358092999795,4.674774997918179,0.01,59,0.0,0.0,,,,,0.0,0.0,0.007692307692307693,,
test,5099,0.25,B0_SPC_observed,SLOWDOWN,True,1.1574358092999795,4.674774997918179,0.02,59,0.0,0.0,,,,,0.0,0.0,0.007692307692307693,,
test,5099,0.25,B0_SPC_observed,SLOWDOWN,True,1.1574358092999795,4.674774997918179,0.05,59,0.0,0.0,,,,,0.0,0.0,0.023076923076923078,,
test,5099,0.25,B0_SPC_observed,SLOWDOWN,True,1.1574358092999795,4.674774997918179,0.1,59,0.0,0.0,,,,,0.0,0.0,0.038461538461538464,,
test,5099,0.25,B1_IsolationForest,SLOWDOWN,True,1.1574358092999795,0.7158774793615637,0.005,59,0.03389830508474576,1.0,0.0,0.0,7.0,,0.0,0.0,0.0,29816.93695996902,
test,5099,0.25,B1_IsolationForest,SLOWDOWN,True,1.1574358092999795,0.7158774793615637,0.01,59,0.05084745762711865,1.0,0.0,0.0,7.0,,0.0,0.0,0.007692307692307693,29517.704189742744,
test,5099,0.25,B1_IsolationForest,SLOWDOWN,True,1.1574358092999795,0.7158774793615637,0.02,59,0.05084745762711865,1.0,0.0,0.0,7.0,,0.0,0.0,0.015384615384615385,29517.704189742744,
test,5099,0.25,B1_IsolationForest,SLOWDOWN,True,1.1574358092999795,0.7158774793615637,0.05,59,0.0847457627118644,1.0,0.0,0.0,7.0,,0.0,0.0,0.023076923076923078,29517.704189742744,
test,5099,0.25,B1_IsolationForest,SLOWDOWN,True,1.1574358092999795,0.7158774793615637,0.1,59,0.0847457627118644,1.0,0.0,0.0,7.0,,0.0,0.0,0.03076923076923077,29517.704189742744,
test,5101,1.0,RippleTwin,COMBINED,False,1.2823454101910827,42.5638498837417,0.005,75,0.6933333333333334,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,29520.52151958327,
test,5101,1.0,RippleTwin,COMBINED,False,1.2823454101910827,42.5638498837417,0.01,75,0.7733333333333333,1.0,1.0,1.0,0.0,,1.0,1.0,0.00847457627118644,29520.52151958327,
test,5101,1.0,RippleTwin,COMBINED,False,1.2823454101910827,42.5638498837417,0.02,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.025423728813559324,29520.52151958327,
test,5101,1.0,RippleTwin,COMBINED,False,1.2823454101910827,42.5638498837417,0.05,75,0.8,1.0,1.0,1.0,0.0,,1.0,1.0,0.0423728813559322,29520.52151958327,
test,5101,1.0,RippleTwin,COMBINED,False,1.2823454101910827,42.5638498837417,0.1,75,0.8,1.0,1.0,1.0,0.0,,1.0,1.0,0.0847457627118644,29520.52151958327,
test,5101,1.0,B2_observed_only_twin,COMBINED,False,1.2823454101910827,42.5638498837417,0.005,75,0.6933333333333334,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,29520.52151958327,
test,5101,1.0,B2_observed_only_twin,COMBINED,False,1.2823454101910827,42.5638498837417,0.01,75,0.7733333333333333,1.0,1.0,1.0,0.0,,1.0,1.0,0.00847457627118644,29520.52151958327,
test,5101,1.0,B2_observed_only_twin,COMBINED,False,1.2823454101910827,42.5638498837417,0.02,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.025423728813559324,29520.52151958327,
test,5101,1.0,B2_observed_only_twin,COMBINED,False,1.2823454101910827,42.5638498837417,0.05,75,0.8,1.0,1.0,1.0,0.0,,1.0,1.0,0.0423728813559322,29520.52151958327,
test,5101,1.0,B2_observed_only_twin,COMBINED,False,1.2823454101910827,42.5638498837417,0.1,75,0.8,1.0,1.0,1.0,0.0,,1.0,1.0,0.0847457627118644,29520.52151958327,
test,5101,1.0,B0_SPC_observed,COMBINED,False,1.2823454101910827,5.124273832797681,0.005,75,0.7733333333333333,1.0,1.0,1.0,0.0,,1.0,1.0,0.03389830508474576,29520.52151958327,
test,5101,1.0,B0_SPC_observed,COMBINED,False,1.2823454101910827,5.124273832797681,0.01,75,0.7733333333333333,1.0,1.0,1.0,0.0,,1.0,1.0,0.03389830508474576,29520.52151958327,
test,5101,1.0,B0_SPC_observed,COMBINED,False,1.2823454101910827,5.124273832797681,0.02,75,0.7733333333333333,1.0,1.0,1.0,0.0,,1.0,1.0,0.03389830508474576,29520.52151958327,
test,5101,1.0,B0_SPC_observed,COMBINED,False,1.2823454101910827,5.124273832797681,0.05,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.0423728813559322,29520.52151958327,
test,5101,1.0,B0_SPC_observed,COMBINED,False,1.2823454101910827,5.124273832797681,0.1,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.0423728813559322,29520.52151958327,
test,5101,1.0,B1_IsolationForest,COMBINED,False,1.2823454101910827,0.7784702529546166,0.005,75,0.0,0.0,,,,,0.0,0.0,0.00847457627118644,,
test,5101,1.0,B1_IsolationForest,COMBINED,False,1.2823454101910827,0.7784702529546166,0.01,75,0.0,0.0,,,,,0.0,0.0,0.00847457627118644,,
test,5101,1.0,B1_IsolationForest,COMBINED,False,1.2823454101910827,0.7784702529546166,0.02,75,0.013333333333333334,1.0,0.0,0.0,3.0,,0.0,0.0,0.025423728813559324,50548.379522405354,
test,5101,1.0,B1_IsolationForest,COMBINED,False,1.2823454101910827,0.7784702529546166,0.05,75,0.6133333333333333,1.0,0.0,0.0,3.0,,0.0,0.0,0.03389830508474576,36417.97502916865,
test,5101,1.0,B1_IsolationForest,COMBINED,False,1.2823454101910827,0.7784702529546166,0.1,75,0.7733333333333333,1.0,0.0,0.08620689655172414,3.0,,0.0,0.0,0.05084745762711865,29809.789620113937,
test,5101,0.75,RippleTwin,COMBINED,False,1.2823454101910827,31.30364205825687,0.005,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.01694915254237288,29520.52151958327,
test,5101,0.75,RippleTwin,COMBINED,False,1.2823454101910827,31.30364205825687,0.01,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.01694915254237288,29520.52151958327,
test,5101,0.75,RippleTwin,COMBINED,False,1.2823454101910827,31.30364205825687,0.02,75,0.8,1.0,1.0,1.0,0.0,,1.0,1.0,0.03389830508474576,29520.52151958327,
test,5101,0.75,RippleTwin,COMBINED,False,1.2823454101910827,31.30364205825687,0.05,75,0.8,1.0,1.0,1.0,0.0,,1.0,1.0,0.059322033898305086,29520.52151958327,
test,5101,0.75,RippleTwin,COMBINED,False,1.2823454101910827,31.30364205825687,0.1,75,0.8,1.0,1.0,1.0,0.0,,1.0,1.0,0.07627118644067797,29520.52151958327,
test,5101,0.75,B2_observed_only_twin,COMBINED,False,1.2823454101910827,31.30364205825687,0.005,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.01694915254237288,29520.52151958327,
test,5101,0.75,B2_observed_only_twin,COMBINED,False,1.2823454101910827,31.30364205825687,0.01,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.01694915254237288,29520.52151958327,
test,5101,0.75,B2_observed_only_twin,COMBINED,False,1.2823454101910827,31.30364205825687,0.02,75,0.8,1.0,1.0,1.0,0.0,,1.0,1.0,0.0423728813559322,29520.52151958327,
test,5101,0.75,B2_observed_only_twin,COMBINED,False,1.2823454101910827,31.30364205825687,0.05,75,0.8,1.0,1.0,1.0,0.0,,1.0,1.0,0.06779661016949153,29520.52151958327,
test,5101,0.75,B2_observed_only_twin,COMBINED,False,1.2823454101910827,31.30364205825687,0.1,75,0.8,1.0,1.0,1.0,0.0,,1.0,1.0,0.07627118644067797,29520.52151958327,
test,5101,0.75,B0_SPC_observed,COMBINED,False,1.2823454101910827,5.061702559429017,0.005,75,0.7733333333333333,1.0,1.0,1.0,0.0,,1.0,1.0,0.03389830508474576,29520.52151958327,
test,5101,0.75,B0_SPC_observed,COMBINED,False,1.2823454101910827,5.061702559429017,0.01,75,0.7733333333333333,1.0,1.0,1.0,0.0,,1.0,1.0,0.03389830508474576,29520.52151958327,
test,5101,0.75,B0_SPC_observed,COMBINED,False,1.2823454101910827,5.061702559429017,0.02,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.03389830508474576,29520.52151958327,
test,5101,0.75,B0_SPC_observed,COMBINED,False,1.2823454101910827,5.061702559429017,0.05,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.0423728813559322,29520.52151958327,
test,5101,0.75,B0_SPC_observed,COMBINED,False,1.2823454101910827,5.061702559429017,0.1,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.0423728813559322,29520.52151958327,
test,5101,0.75,B1_IsolationForest,COMBINED,False,1.2823454101910827,0.7423023198141773,0.005,75,0.6133333333333333,1.0,0.0,0.0,3.0,,0.0,0.0,0.025423728813559324,36417.97502916865,
test,5101,0.75,B1_IsolationForest,COMBINED,False,1.2823454101910827,0.7423023198141773,0.01,75,0.6133333333333333,1.0,0.0,0.0,3.0,,0.0,0.0,0.025423728813559324,30118.095331854922,
test,5101,0.75,B1_IsolationForest,COMBINED,False,1.2823454101910827,0.7423023198141773,0.02,75,0.6266666666666667,1.0,0.0,0.0,3.0,,0.0,0.0,0.025423728813559324,29809.789620113937,
test,5101,0.75,B1_IsolationForest,COMBINED,False,1.2823454101910827,0.7423023198141773,0.05,75,0.7733333333333333,1.0,0.0,0.08620689655172414,3.0,,0.0,0.0,0.0423728813559322,29809.789620113937,
test,5101,0.75,B1_IsolationForest,COMBINED,False,1.2823454101910827,0.7423023198141773,0.1,75,0.8266666666666667,1.0,0.0,0.12903225806451613,3.0,,0.0,0.0,0.16101694915254236,29809.789620113937,
test,5101,0.5,RippleTwin,COMBINED,False,1.2823454101910827,39.99294167411538,0.005,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.00847457627118644,29520.52151958327,
test,5101,0.5,RippleTwin,COMBINED,False,1.2823454101910827,39.99294167411538,0.01,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.00847457627118644,29520.52151958327,
test,5101,0.5,RippleTwin,COMBINED,False,1.2823454101910827,39.99294167411538,0.02,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.0423728813559322,29520.52151958327,
test,5101,0.5,RippleTwin,COMBINED,False,1.2823454101910827,39.99294167411538,0.05,75,0.8,1.0,1.0,1.0,0.0,,1.0,1.0,0.06779661016949153,29520.52151958327,
test,5101,0.5,RippleTwin,COMBINED,False,1.2823454101910827,39.99294167411538,0.1,75,0.8,1.0,1.0,1.0,0.0,,1.0,1.0,0.13559322033898305,29520.52151958327,
test,5101,0.5,B2_observed_only_twin,COMBINED,False,1.2823454101910827,39.987745614480566,0.005,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.00847457627118644,29520.52151958327,
test,5101,0.5,B2_observed_only_twin,COMBINED,False,1.2823454101910827,39.987745614480566,0.01,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.00847457627118644,29520.52151958327,
test,5101,0.5,B2_observed_only_twin,COMBINED,False,1.2823454101910827,39.987745614480566,0.02,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.0423728813559322,29520.52151958327,
test,5101,0.5,B2_observed_only_twin,COMBINED,False,1.2823454101910827,39.987745614480566,0.05,75,0.8,1.0,1.0,1.0,0.0,,1.0,1.0,0.06779661016949153,29520.52151958327,
test,5101,0.5,B2_observed_only_twin,COMBINED,False,1.2823454101910827,39.987745614480566,0.1,75,0.8,1.0,1.0,1.0,0.0,,1.0,1.0,0.15254237288135594,29520.52151958327,
test,5101,0.5,B0_SPC_observed,COMBINED,False,1.2823454101910827,5.012127239822025,0.005,75,0.7733333333333333,1.0,1.0,1.0,0.0,,1.0,1.0,0.03389830508474576,29520.52151958327,
test,5101,0.5,B0_SPC_observed,COMBINED,False,1.2823454101910827,5.012127239822025,0.01,75,0.7733333333333333,1.0,1.0,1.0,0.0,,1.0,1.0,0.03389830508474576,29520.52151958327,
test,5101,0.5,B0_SPC_observed,COMBINED,False,1.2823454101910827,5.012127239822025,0.02,75,0.7866666666666666,1.0,1.0,1.0,0.0,,1.0,1.0,0.0423728813559322,29520.52151958327,
