split,seed,coverage,method,fault_kind,source_hidden,magnitude,threshold,true_station,n_quiet_windows,false_alarm_rate
test,5083,0.25,B3_TurningPoint,,False,0.0,0.39660743155955724,,200,0.0
test,5083,0.25,B1_IsolationForest,,False,0.0,0.7158774793615637,,200,0.0
test,5084,1.0,RippleTwin,QUALITY_DRIFT,False,10.497167484653817,42.5638498837417,12.0,134,0.0
test,5084,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,10.497167484653817,42.5638498837417,12.0,134,0.0
test,5084,1.0,B0_SPC_observed,QUALITY_DRIFT,False,10.497167484653817,5.124273832797681,12.0,134,0.0
test,5084,1.0,B3_TurningPoint,QUALITY_DRIFT,False,10.497167484653817,0.4108436123761012,12.0,134,0.0
test,5084,1.0,B1_IsolationForest,QUALITY_DRIFT,False,10.497167484653817,0.7784702529546166,12.0,134,0.014925373134328358
test,5084,0.75,RippleTwin,QUALITY_DRIFT,False,10.497167484653817,31.30364205825687,12.0,134,0.0
test,5084,0.75,B2_observed_only_twin,QUALITY_DRIFT,False,10.497167484653817,31.30364205825687,12.0,134,0.0
test,5084,0.75,B0_SPC_observed,QUALITY_DRIFT,False,10.497167484653817,5.061702559429017,12.0,134,0.0
test,5084,0.75,B3_TurningPoint,QUALITY_DRIFT,False,10.497167484653817,0.41240313011539886,12.0,134,0.0
test,5084,0.75,B1_IsolationForest,QUALITY_DRIFT,False,10.497167484653817,0.7423023198141773,12.0,134,0.13432835820895522
test,5084,0.5,RippleTwin,QUALITY_DRIFT,False,10.497167484653817,39.99294167411538,12.0,134,0.0
test,5084,0.5,B2_observed_only_twin,QUALITY_DRIFT,False,10.497167484653817,39.987745614480566,12.0,134,0.0
test,5084,0.5,B0_SPC_observed,QUALITY_DRIFT,False,10.497167484653817,5.012127239822025,12.0,134,0.0
test,5084,0.5,B3_TurningPoint,QUALITY_DRIFT,False,10.497167484653817,0.40563520887847676,12.0,134,0.0
test,5084,0.5,B1_IsolationForest,QUALITY_DRIFT,False,10.497167484653817,0.7423023198141773,12.0,134,0.029850746268656716
test,5084,0.25,RippleTwin,QUALITY_DRIFT,True,10.497167484653817,23.87887940963418,12.0,134,0.0
test,5084,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,10.497167484653817,23.87066583332845,12.0,134,0.0
test,5084,0.25,B0_SPC_observed,QUALITY_DRIFT,True,10.497167484653817,4.674774997918179,12.0,134,0.0
test,5084,0.25,B3_TurningPoint,QUALITY_DRIFT,True,10.497167484653817,0.39660743155955724,12.0,134,0.0
test,5084,0.25,B1_IsolationForest,QUALITY_DRIFT,True,10.497167484653817,0.7158774793615637,12.0,134,0.0
test,5085,1.0,RippleTwin,QUALITY_DRIFT,False,6.154830438304186,42.5638498837417,7.0,129,0.0
test,5085,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,6.154830438304186,42.5638498837417,7.0,129,0.0
test,5085,1.0,B0_SPC_observed,QUALITY_DRIFT,False,6.154830438304186,5.124273832797681,7.0,129,0.007751937984496124
test,5085,1.0,B3_TurningPoint,QUALITY_DRIFT,False,6.154830438304186,0.4108436123761012,7.0,129,0.0
test,5085,1.0,B1_IsolationForest,QUALITY_DRIFT,False,6.154830438304186,0.7784702529546166,7.0,129,0.007751937984496124
test,5085,0.75,RippleTwin,QUALITY_DRIFT,True,6.154830438304186,31.30364205825687,7.0,129,0.0
test,5085,0.75,B2_observed_only_twin,QUALITY_DRIFT,True,6.154830438304186,31.30364205825687,7.0,129,0.0
test,5085,0.75,B0_SPC_observed,QUALITY_DRIFT,True,6.154830438304186,5.061702559429017,7.0,129,0.007751937984496124
test,5085,0.75,B3_TurningPoint,QUALITY_DRIFT,True,6.154830438304186,0.41240313011539886,7.0,129,0.0
test,5085,0.75,B1_IsolationForest,QUALITY_DRIFT,True,6.154830438304186,0.7423023198141773,7.0,129,0.031007751937984496
test,5085,0.5,RippleTwin,QUALITY_DRIFT,True,6.154830438304186,39.99294167411538,7.0,129,0.0
test,5085,0.5,B2_observed_only_twin,QUALITY_DRIFT,True,6.154830438304186,39.987745614480566,7.0,129,0.0
test,5085,0.5,B0_SPC_observed,QUALITY_DRIFT,True,6.154830438304186,5.012127239822025,7.0,129,0.007751937984496124
test,5085,0.5,B3_TurningPoint,QUALITY_DRIFT,True,6.154830438304186,0.40563520887847676,7.0,129,0.0
test,5085,0.5,B1_IsolationForest,QUALITY_DRIFT,True,6.154830438304186,0.7423023198141773,7.0,129,0.03875968992248062
test,5085,0.25,RippleTwin,QUALITY_DRIFT,True,6.154830438304186,23.87887940963418,7.0,129,0.0
test,5085,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,6.154830438304186,23.87066583332845,7.0,129,0.0
test,5085,0.25,B0_SPC_observed,QUALITY_DRIFT,True,6.154830438304186,4.674774997918179,7.0,129,0.015503875968992248
test,5085,0.25,B3_TurningPoint,QUALITY_DRIFT,True,6.154830438304186,0.39660743155955724,7.0,129,0.007751937984496124
test,5085,0.25,B1_IsolationForest,QUALITY_DRIFT,True,6.154830438304186,0.7158774793615637,7.0,129,0.0
test,5086,1.0,RippleTwin,MICROSTOP_BURST,False,10.087111550370476,42.5638498837417,17.0,136,0.0
test,5086,1.0,B2_observed_only_twin,MICROSTOP_BURST,False,10.087111550370476,42.5638498837417,17.0,136,0.0
test,5086,1.0,B0_SPC_observed,MICROSTOP_BURST,False,10.087111550370476,5.124273832797681,17.0,136,0.0
test,5086,1.0,B3_TurningPoint,MICROSTOP_BURST,False,10.087111550370476,0.4108436123761012,17.0,136,0.0
test,5086,1.0,B1_IsolationForest,MICROSTOP_BURST,False,10.087111550370476,0.7784702529546166,17.0,136,0.0
test,5086,0.75,RippleTwin,MICROSTOP_BURST,True,10.087111550370476,31.30364205825687,17.0,136,0.0
test,5086,0.75,B2_observed_only_twin,MICROSTOP_BURST,True,10.087111550370476,31.30364205825687,17.0,136,0.0
test,5086,0.75,B0_SPC_observed,MICROSTOP_BURST,True,10.087111550370476,5.061702559429017,17.0,136,0.0
test,5086,0.75,B3_TurningPoint,MICROSTOP_BURST,True,10.087111550370476,0.41240313011539886,17.0,136,0.0
test,5086,0.75,B1_IsolationForest,MICROSTOP_BURST,True,10.087111550370476,0.7423023198141773,17.0,136,0.04411764705882353
test,5086,0.5,RippleTwin,MICROSTOP_BURST,True,10.087111550370476,39.99294167411538,17.0,136,0.0
test,5086,0.5,B2_observed_only_twin,MICROSTOP_BURST,True,10.087111550370476,39.987745614480566,17.0,136,0.0
test,5086,0.5,B0_SPC_observed,MICROSTOP_BURST,True,10.087111550370476,5.012127239822025,17.0,136,0.0
test,5086,0.5,B3_TurningPoint,MICROSTOP_BURST,True,10.087111550370476,0.40563520887847676,17.0,136,0.007352941176470588
test,5086,0.5,B1_IsolationForest,MICROSTOP_BURST,True,10.087111550370476,0.7423023198141773,17.0,136,0.007352941176470588
test,5086,0.25,RippleTwin,MICROSTOP_BURST,True,10.087111550370476,23.87887940963418,17.0,136,0.0
test,5086,0.25,B2_observed_only_twin,MICROSTOP_BURST,True,10.087111550370476,23.87066583332845,17.0,136,0.0
test,5086,0.25,B0_SPC_observed,MICROSTOP_BURST,True,10.087111550370476,4.674774997918179,17.0,136,0.0
test,5086,0.25,B3_TurningPoint,MICROSTOP_BURST,True,10.087111550370476,0.39660743155955724,17.0,136,0.014705882352941176
test,5086,0.25,B1_IsolationForest,MICROSTOP_BURST,True,10.087111550370476,0.7158774793615637,17.0,136,0.0
test,5087,1.0,RippleTwin,SLOWDOWN,False,1.1826709669087176,42.5638498837417,17.0,140,0.0
test,5087,1.0,B2_observed_only_twin,SLOWDOWN,False,1.1826709669087176,42.5638498837417,17.0,140,0.0
test,5087,1.0,B0_SPC_observed,SLOWDOWN,False,1.1826709669087176,5.124273832797681,17.0,140,0.02142857142857143
test,5087,1.0,B3_TurningPoint,SLOWDOWN,False,1.1826709669087176,0.4108436123761012,17.0,140,0.0
test,5087,1.0,B1_IsolationForest,SLOWDOWN,False,1.1826709669087176,0.7784702529546166,17.0,140,0.0
test,5087,0.75,RippleTwin,SLOWDOWN,True,1.1826709669087176,31.30364205825687,17.0,140,0.0
test,5087,0.75,B2_observed_only_twin,SLOWDOWN,True,1.1826709669087176,31.30364205825687,17.0,140,0.0
test,5087,0.75,B0_SPC_observed,SLOWDOWN,True,1.1826709669087176,5.061702559429017,17.0,140,0.0
test,5087,0.75,B3_TurningPoint,SLOWDOWN,True,1.1826709669087176,0.41240313011539886,17.0,140,0.0
test,5087,0.75,B1_IsolationForest,SLOWDOWN,True,1.1826709669087176,0.7423023198141773,17.0,140,0.07857142857142857
test,5087,0.5,RippleTwin,SLOWDOWN,True,1.1826709669087176,39.99294167411538,17.0,140,0.0
test,5087,0.5,B2_observed_only_twin,SLOWDOWN,True,1.1826709669087176,39.987745614480566,17.0,140,0.0
test,5087,0.5,B0_SPC_observed,SLOWDOWN,True,1.1826709669087176,5.012127239822025,17.0,140,0.0
test,5087,0.5,B3_TurningPoint,SLOWDOWN,True,1.1826709669087176,0.40563520887847676,17.0,140,0.0
test,5087,0.5,B1_IsolationForest,SLOWDOWN,True,1.1826709669087176,0.7423023198141773,17.0,140,0.07857142857142857
test,5087,0.25,RippleTwin,SLOWDOWN,True,1.1826709669087176,23.87887940963418,17.0,140,0.0
test,5087,0.25,B2_observed_only_twin,SLOWDOWN,True,1.1826709669087176,23.87066583332845,17.0,140,0.0
test,5087,0.25,B0_SPC_observed,SLOWDOWN,True,1.1826709669087176,4.674774997918179,17.0,140,0.014285714285714285
test,5087,0.25,B3_TurningPoint,SLOWDOWN,True,1.1826709669087176,0.39660743155955724,17.0,140,0.0
test,5087,0.25,B1_IsolationForest,SLOWDOWN,True,1.1826709669087176,0.7158774793615637,17.0,140,0.0
test,5088,1.0,RippleTwin,COMBINED,False,1.42501396886687,42.5638498837417,7.0,156,0.00641025641025641
test,5088,1.0,B2_observed_only_twin,COMBINED,False,1.42501396886687,42.5638498837417,7.0,156,0.00641025641025641
test,5088,1.0,B0_SPC_observed,COMBINED,False,1.42501396886687,5.124273832797681,7.0,156,0.04487179487179487
test,5088,1.0,B3_TurningPoint,COMBINED,False,1.42501396886687,0.4108436123761012,7.0,156,0.019230769230769232
test,5088,1.0,B1_IsolationForest,COMBINED,False,1.42501396886687,0.7784702529546166,7.0,156,0.09615384615384616
test,5088,0.75,RippleTwin,COMBINED,True,1.42501396886687,31.30364205825687,7.0,156,0.00641025641025641
test,5088,0.75,B2_observed_only_twin,COMBINED,True,1.42501396886687,31.30364205825687,7.0,156,0.0
test,5088,0.75,B0_SPC_observed,COMBINED,True,1.42501396886687,5.061702559429017,7.0,156,0.038461538461538464
test,5088,0.75,B3_TurningPoint,COMBINED,True,1.42501396886687,0.41240313011539886,7.0,156,0.01282051282051282
test,5088,0.75,B1_IsolationForest,COMBINED,True,1.42501396886687,0.7423023198141773,7.0,156,0.04487179487179487
test,5088,0.5,RippleTwin,COMBINED,True,1.42501396886687,39.99294167411538,7.0,156,0.00641025641025641
test,5088,0.5,B2_observed_only_twin,COMBINED,True,1.42501396886687,39.987745614480566,7.0,156,0.00641025641025641
test,5088,0.5,B0_SPC_observed,COMBINED,True,1.42501396886687,5.012127239822025,7.0,156,0.019230769230769232
test,5088,0.5,B3_TurningPoint,COMBINED,True,1.42501396886687,0.40563520887847676,7.0,156,0.0
test,5088,0.5,B1_IsolationForest,COMBINED,True,1.42501396886687,0.7423023198141773,7.0,156,0.057692307692307696
test,5088,0.25,RippleTwin,COMBINED,True,1.42501396886687,23.87887940963418,7.0,156,0.0
test,5088,0.25,B2_observed_only_twin,COMBINED,True,1.42501396886687,23.87066583332845,7.0,156,0.0
test,5088,0.25,B0_SPC_observed,COMBINED,True,1.42501396886687,4.674774997918179,7.0,156,0.019230769230769232
test,5088,0.25,B3_TurningPoint,COMBINED,True,1.42501396886687,0.39660743155955724,7.0,156,0.00641025641025641
test,5088,0.25,B1_IsolationForest,COMBINED,True,1.42501396886687,0.7158774793615637,7.0,156,0.0
test,5089,1.0,RippleTwin,COMBINED,False,1.1621656533914013,42.5638498837417,17.0,113,0.0
test,5089,1.0,B2_observed_only_twin,COMBINED,False,1.1621656533914013,42.5638498837417,17.0,113,0.0
test,5089,1.0,B0_SPC_observed,COMBINED,False,1.1621656533914013,5.124273832797681,17.0,113,0.0
test,5089,1.0,B3_TurningPoint,COMBINED,False,1.1621656533914013,0.4108436123761012,17.0,113,0.0
test,5089,1.0,B1_IsolationForest,COMBINED,False,1.1621656533914013,0.7784702529546166,17.0,113,0.0
test,5089,0.75,RippleTwin,COMBINED,True,1.1621656533914013,31.30364205825687,17.0,113,0.0
test,5089,0.75,B2_observed_only_twin,COMBINED,True,1.1621656533914013,31.30364205825687,17.0,113,0.0
test,5089,0.75,B0_SPC_observed,COMBINED,True,1.1621656533914013,5.061702559429017,17.0,113,0.0
test,5089,0.75,B3_TurningPoint,COMBINED,True,1.1621656533914013,0.41240313011539886,17.0,113,0.0
test,5089,0.75,B1_IsolationForest,COMBINED,True,1.1621656533914013,0.7423023198141773,17.0,113,0.09734513274336283
test,5089,0.5,RippleTwin,COMBINED,True,1.1621656533914013,39.99294167411538,17.0,113,0.0
test,5089,0.5,B2_observed_only_twin,COMBINED,True,1.1621656533914013,39.987745614480566,17.0,113,0.0
test,5089,0.5,B0_SPC_observed,COMBINED,True,1.1621656533914013,5.012127239822025,17.0,113,0.0
test,5089,0.5,B3_TurningPoint,COMBINED,True,1.1621656533914013,0.40563520887847676,17.0,113,0.0
test,5089,0.5,B1_IsolationForest,COMBINED,True,1.1621656533914013,0.7423023198141773,17.0,113,0.09734513274336283
test,5089,0.25,RippleTwin,COMBINED,True,1.1621656533914013,23.87887940963418,17.0,113,0.0
test,5089,0.25,B2_observed_only_twin,COMBINED,True,1.1621656533914013,23.87066583332845,17.0,113,0.0
test,5089,0.25,B0_SPC_observed,COMBINED,True,1.1621656533914013,4.674774997918179,17.0,113,0.0
test,5089,0.25,B3_TurningPoint,COMBINED,True,1.1621656533914013,0.39660743155955724,17.0,113,0.0
test,5089,0.25,B1_IsolationForest,COMBINED,True,1.1621656533914013,0.7158774793615637,17.0,113,0.0
test,5090,1.0,RippleTwin,SLOWDOWN,False,1.2275352675419855,42.5638498837417,32.0,149,0.020134228187919462
test,5090,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2275352675419855,42.5638498837417,32.0,149,0.020134228187919462
test,5090,1.0,B0_SPC_observed,SLOWDOWN,False,1.2275352675419855,5.124273832797681,32.0,149,0.06040268456375839
test,5090,1.0,B3_TurningPoint,SLOWDOWN,False,1.2275352675419855,0.4108436123761012,32.0,149,0.020134228187919462
test,5090,1.0,B1_IsolationForest,SLOWDOWN,False,1.2275352675419855,0.7784702529546166,32.0,149,0.0
test,5090,0.75,RippleTwin,SLOWDOWN,True,1.2275352675419855,31.30364205825687,32.0,149,0.013422818791946308
test,5090,0.75,B2_observed_only_twin,SLOWDOWN,True,1.2275352675419855,31.30364205825687,32.0,149,0.013422818791946308
test,5090,0.75,B0_SPC_observed,SLOWDOWN,True,1.2275352675419855,5.061702559429017,32.0,149,0.0
test,5090,0.75,B3_TurningPoint,SLOWDOWN,True,1.2275352675419855,0.41240313011539886,32.0,149,0.020134228187919462
test,5090,0.75,B1_IsolationForest,SLOWDOWN,True,1.2275352675419855,0.7423023198141773,32.0,149,0.06711409395973154
test,5090,0.5,RippleTwin,SLOWDOWN,True,1.2275352675419855,39.99294167411538,32.0,149,0.020134228187919462
test,5090,0.5,B2_observed_only_twin,SLOWDOWN,True,1.2275352675419855,39.987745614480566,32.0,149,0.013422818791946308
test,5090,0.5,B0_SPC_observed,SLOWDOWN,True,1.2275352675419855,5.012127239822025,32.0,149,0.0
test,5090,0.5,B3_TurningPoint,SLOWDOWN,True,1.2275352675419855,0.40563520887847676,32.0,149,0.026845637583892617
test,5090,0.5,B1_IsolationForest,SLOWDOWN,True,1.2275352675419855,0.7423023198141773,32.0,149,0.06711409395973154
test,5090,0.25,RippleTwin,SLOWDOWN,True,1.2275352675419855,23.87887940963418,32.0,149,0.013422818791946308
test,5090,0.25,B2_observed_only_twin,SLOWDOWN,True,1.2275352675419855,23.87066583332845,32.0,149,0.013422818791946308
test,5090,0.25,B0_SPC_observed,SLOWDOWN,True,1.2275352675419855,4.674774997918179,32.0,149,0.0
test,5090,0.25,B3_TurningPoint,SLOWDOWN,True,1.2275352675419855,0.39660743155955724,32.0,149,0.040268456375838924
test,5090,0.25,B1_IsolationForest,SLOWDOWN,True,1.2275352675419855,0.7158774793615637,32.0,149,0.013422818791946308
test,5091,1.0,RippleTwin,QUALITY_DRIFT,False,11.992725207459253,42.5638498837417,34.0,133,0.015037593984962405
test,5091,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,11.992725207459253,42.5638498837417,34.0,133,0.015037593984962405
test,5091,1.0,B0_SPC_observed,QUALITY_DRIFT,False,11.992725207459253,5.124273832797681,34.0,133,0.022556390977443608
test,5091,1.0,B3_TurningPoint,QUALITY_DRIFT,False,11.992725207459253,0.4108436123761012,34.0,133,0.03007518796992481
test,5091,1.0,B1_IsolationForest,QUALITY_DRIFT,False,11.992725207459253,0.7784702529546166,34.0,133,0.0
test,5091,0.75,RippleTwin,QUALITY_DRIFT,True,11.992725207459253,31.30364205825687,34.0,133,0.022556390977443608
test,5091,0.75,B2_observed_only_twin,QUALITY_DRIFT,True,11.992725207459253,31.30364205825687,34.0,133,0.022556390977443608
test,5091,0.75,B0_SPC_observed,QUALITY_DRIFT,True,11.992725207459253,5.061702559429017,34.0,133,0.022556390977443608
test,5091,0.75,B3_TurningPoint,QUALITY_DRIFT,True,11.992725207459253,0.41240313011539886,34.0,133,0.022556390977443608
test,5091,0.75,B1_IsolationForest,QUALITY_DRIFT,True,11.992725207459253,0.7423023198141773,34.0,133,0.03007518796992481
test,5091,0.5,RippleTwin,QUALITY_DRIFT,True,11.992725207459253,39.99294167411538,34.0,133,0.022556390977443608
test,5091,0.5,B2_observed_only_twin,QUALITY_DRIFT,True,11.992725207459253,39.987745614480566,34.0,133,0.022556390977443608
test,5091,0.5,B0_SPC_observed,QUALITY_DRIFT,True,11.992725207459253,5.012127239822025,34.0,133,0.022556390977443608
test,5091,0.5,B3_TurningPoint,QUALITY_DRIFT,True,11.992725207459253,0.40563520887847676,34.0,133,0.022556390977443608
test,5091,0.5,B1_IsolationForest,QUALITY_DRIFT,True,11.992725207459253,0.7423023198141773,34.0,133,0.03007518796992481
test,5091,0.25,RippleTwin,QUALITY_DRIFT,True,11.992725207459253,23.87887940963418,34.0,133,0.007518796992481203
test,5091,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,11.992725207459253,23.87066583332845,34.0,133,0.007518796992481203
test,5091,0.25,B0_SPC_observed,QUALITY_DRIFT,True,11.992725207459253,4.674774997918179,34.0,133,0.007518796992481203
test,5091,0.25,B3_TurningPoint,QUALITY_DRIFT,True,11.992725207459253,0.39660743155955724,34.0,133,0.022556390977443608
test,5091,0.25,B1_IsolationForest,QUALITY_DRIFT,True,11.992725207459253,0.7158774793615637,34.0,133,0.015037593984962405
test,5092,1.0,RippleTwin,QUALITY_DRIFT,False,6.403454950178883,42.5638498837417,37.0,136,0.014705882352941176
test,5092,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,6.403454950178883,42.5638498837417,37.0,136,0.014705882352941176
test,5092,1.0,B0_SPC_observed,QUALITY_DRIFT,False,6.403454950178883,5.124273832797681,37.0,136,0.029411764705882353
test,5092,1.0,B3_TurningPoint,QUALITY_DRIFT,False,6.403454950178883,0.4108436123761012,37.0,136,0.029411764705882353
test,5092,1.0,B1_IsolationForest,QUALITY_DRIFT,False,6.403454950178883,0.7784702529546166,37.0,136,0.0
test,5092,0.75,RippleTwin,QUALITY_DRIFT,True,6.403454950178883,31.30364205825687,37.0,136,0.014705882352941176
test,5092,0.75,B2_observed_only_twin,QUALITY_DRIFT,True,6.403454950178883,31.30364205825687,37.0,136,0.014705882352941176
test,5092,0.75,B0_SPC_observed,QUALITY_DRIFT,True,6.403454950178883,5.061702559429017,37.0,136,0.029411764705882353
test,5092,0.75,B3_TurningPoint,QUALITY_DRIFT,True,6.403454950178883,0.41240313011539886,37.0,136,0.022058823529411766
test,5092,0.75,B1_IsolationForest,QUALITY_DRIFT,True,6.403454950178883,0.7423023198141773,37.0,136,0.051470588235294115
test,5092,0.5,RippleTwin,QUALITY_DRIFT,True,6.403454950178883,39.99294167411538,37.0,136,0.014705882352941176
test,5092,0.5,B2_observed_only_twin,QUALITY_DRIFT,True,6.403454950178883,39.987745614480566,37.0,136,0.014705882352941176
test,5092,0.5,B0_SPC_observed,QUALITY_DRIFT,True,6.403454950178883,5.012127239822025,37.0,136,0.022058823529411766
test,5092,0.5,B3_TurningPoint,QUALITY_DRIFT,True,6.403454950178883,0.40563520887847676,37.0,136,0.04411764705882353
test,5092,0.5,B1_IsolationForest,QUALITY_DRIFT,True,6.403454950178883,0.7423023198141773,37.0,136,0.022058823529411766
test,5092,0.25,RippleTwin,QUALITY_DRIFT,True,6.403454950178883,23.87887940963418,37.0,136,0.0
test,5092,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,6.403454950178883,23.87066583332845,37.0,136,0.0
test,5092,0.25,B0_SPC_observed,QUALITY_DRIFT,True,6.403454950178883,4.674774997918179,37.0,136,0.0
test,5092,0.25,B3_TurningPoint,QUALITY_DRIFT,True,6.403454950178883,0.39660743155955724,37.0,136,0.04411764705882353
test,5092,0.25,B1_IsolationForest,QUALITY_DRIFT,True,6.403454950178883,0.7158774793615637,37.0,136,0.058823529411764705
test,5093,1.0,RippleTwin,,False,0.0,42.5638498837417,,200,0.0
test,5093,1.0,B2_observed_only_twin,,False,0.0,42.5638498837417,,200,0.0
test,5093,1.0,B0_SPC_observed,,False,0.0,5.124273832797681,,200,0.0
test,5093,1.0,B3_TurningPoint,,False,0.0,0.4108436123761012,,200,0.01
test,5093,1.0,B1_IsolationForest,,False,0.0,0.7784702529546166,,200,0.0
test,5093,0.75,RippleTwin,,False,0.0,31.30364205825687,,200,0.0
test,5093,0.75,B2_observed_only_twin,,False,0.0,31.30364205825687,,200,0.0
test,5093,0.75,B0_SPC_observed,,False,0.0,5.061702559429017,,200,0.0
test,5093,0.75,B3_TurningPoint,,False,0.0,0.41240313011539886,,200,0.015
test,5093,0.75,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.035
test,5093,0.5,RippleTwin,,False,0.0,39.99294167411538,,200,0.0
test,5093,0.5,B2_observed_only_twin,,False,0.0,39.987745614480566,,200,0.0
test,5093,0.5,B0_SPC_observed,,False,0.0,5.012127239822025,,200,0.0
test,5093,0.5,B3_TurningPoint,,False,0.0,0.40563520887847676,,200,0.035
test,5093,0.5,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.035
test,5093,0.25,RippleTwin,,False,0.0,23.87887940963418,,200,0.0
test,5093,0.25,B2_observed_only_twin,,False,0.0,23.87066583332845,,200,0.0
test,5093,0.25,B0_SPC_observed,,False,0.0,4.674774997918179,,200,0.0
test,5093,0.25,B3_TurningPoint,,False,0.0,0.39660743155955724,,200,0.025
test,5093,0.25,B1_IsolationForest,,False,0.0,0.7158774793615637,,200,0.0
test,5094,1.0,RippleTwin,,False,0.0,42.5638498837417,,200,0.0
test,5094,1.0,B2_observed_only_twin,,False,0.0,42.5638498837417,,200,0.0
test,5094,1.0,B0_SPC_observed,,False,0.0,5.124273832797681,,200,0.005
test,5094,1.0,B3_TurningPoint,,False,0.0,0.4108436123761012,,200,0.0
test,5094,1.0,B1_IsolationForest,,False,0.0,0.7784702529546166,,200,0.0
test,5094,0.75,RippleTwin,,False,0.0,31.30364205825687,,200,0.0
test,5094,0.75,B2_observed_only_twin,,False,0.0,31.30364205825687,,200,0.0
test,5094,0.75,B0_SPC_observed,,False,0.0,5.061702559429017,,200,0.005
test,5094,0.75,B3_TurningPoint,,False,0.0,0.41240313011539886,,200,0.0
test,5094,0.75,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.025
test,5094,0.5,RippleTwin,,False,0.0,39.99294167411538,,200,0.0
test,5094,0.5,B2_observed_only_twin,,False,0.0,39.987745614480566,,200,0.0
test,5094,0.5,B0_SPC_observed,,False,0.0,5.012127239822025,,200,0.005
test,5094,0.5,B3_TurningPoint,,False,0.0,0.40563520887847676,,200,0.0
test,5094,0.5,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.025
test,5094,0.25,RippleTwin,,False,0.0,23.87887940963418,,200,0.01
test,5094,0.25,B2_observed_only_twin,,False,0.0,23.87066583332845,,200,0.01
test,5094,0.25,B0_SPC_observed,,False,0.0,4.674774997918179,,200,0.005
test,5094,0.25,B3_TurningPoint,,False,0.0,0.39660743155955724,,200,0.005
test,5094,0.25,B1_IsolationForest,,False,0.0,0.7158774793615637,,200,0.005
test,5095,1.0,RippleTwin,,False,0.0,42.5638498837417,,200,0.045
test,5095,1.0,B2_observed_only_twin,,False,0.0,42.5638498837417,,200,0.045
test,5095,1.0,B0_SPC_observed,,False,0.0,5.124273832797681,,200,0.0
test,5095,1.0,B3_TurningPoint,,False,0.0,0.4108436123761012,,200,0.04
test,5095,1.0,B1_IsolationForest,,False,0.0,0.7784702529546166,,200,0.0
test,5095,0.75,RippleTwin,,False,0.0,31.30364205825687,,200,0.04
test,5095,0.75,B2_observed_only_twin,,False,0.0,31.30364205825687,,200,0.03
test,5095,0.75,B0_SPC_observed,,False,0.0,5.061702559429017,,200,0.0
test,5095,0.75,B3_TurningPoint,,False,0.0,0.41240313011539886,,200,0.045
test,5095,0.75,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.045
test,5095,0.5,RippleTwin,,False,0.0,39.99294167411538,,200,0.04
test,5095,0.5,B2_observed_only_twin,,False,0.0,39.987745614480566,,200,0.04
test,5095,0.5,B0_SPC_observed,,False,0.0,5.012127239822025,,200,0.0
test,5095,0.5,B3_TurningPoint,,False,0.0,0.40563520887847676,,200,0.045
test,5095,0.5,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.04
test,5095,0.25,RippleTwin,,False,0.0,23.87887940963418,,200,0.05
test,5095,0.25,B2_observed_only_twin,,False,0.0,23.87066583332845,,200,0.035
test,5095,0.25,B0_SPC_observed,,False,0.0,4.674774997918179,,200,0.0
test,5095,0.25,B3_TurningPoint,,False,0.0,0.39660743155955724,,200,0.045
test,5095,0.25,B1_IsolationForest,,False,0.0,0.7158774793615637,,200,0.04
test,5096,1.0,RippleTwin,SLOWDOWN,False,1.3160609460945203,42.5638498837417,3.0,147,0.0
test,5096,1.0,B2_observed_only_twin,SLOWDOWN,False,1.3160609460945203,42.5638498837417,3.0,147,0.0
test,5096,1.0,B0_SPC_observed,SLOWDOWN,False,1.3160609460945203,5.124273832797681,3.0,147,0.013605442176870748
test,5096,1.0,B3_TurningPoint,SLOWDOWN,False,1.3160609460945203,0.4108436123761012,3.0,147,0.0
test,5096,1.0,B1_IsolationForest,SLOWDOWN,False,1.3160609460945203,0.7784702529546166,3.0,147,0.02040816326530612
test,5096,0.75,RippleTwin,SLOWDOWN,False,1.3160609460945203,31.30364205825687,3.0,147,0.0
test,5096,0.75,B2_observed_only_twin,SLOWDOWN,False,1.3160609460945203,31.30364205825687,3.0,147,0.0
test,5096,0.75,B0_SPC_observed,SLOWDOWN,False,1.3160609460945203,5.061702559429017,3.0,147,0.013605442176870748
test,5096,0.75,B3_TurningPoint,SLOWDOWN,False,1.3160609460945203,0.41240313011539886,3.0,147,0.0
test,5096,0.75,B1_IsolationForest,SLOWDOWN,False,1.3160609460945203,0.7423023198141773,3.0,147,0.08163265306122448
test,5096,0.5,RippleTwin,SLOWDOWN,False,1.3160609460945203,39.99294167411538,3.0,147,0.0
