coverage,method,target_fpr,seed,source_hidden,magnitude,threshold,true_station,n_windows_during,detection_rate,detected_episode,top1,within1,median_station_error,lead_time_min,top1_episode,within1_episode,false_alarm_rate,first_alert_t_s,first_correct_alert_t_s,n_episodes
1.0,B0_SPC_observed,0.05,5053.038461538462,0.0,4.59912947231232,5.124273832797681,19.82051282051282,56.93589743589744,0.43488722983031974,0.8461538461538461,0.7378576748250781,0.7530091899765933,4.068181818181818,239.54249592166468,0.6410256410256411,0.6538461538461539,0.04616822635032685,31496.407596289442,25419.325599677206,78
1.0,B0_SPC_observed,0.1,5053.038461538462,0.0,4.59912947231232,5.124273832797681,19.82051282051282,56.93589743589744,0.45744826474321515,0.9102564102564102,0.7003165691497313,0.707652249900905,4.014084507042254,239.95154087738672,0.6666666666666666,0.6666666666666666,0.06597390052676443,31262.441839563628,25394.782902333885,78
1.0,B1_IsolationForest,0.005,5053.038461538462,0.0,4.59912947231232,0.7784702529546166,19.82051282051282,56.93589743589744,0.009868632290142001,0.08974358974358974,0.0,0.0,7.285714285714286,,0.0,0.0,0.010637729403474858,30241.420855055367,,78
1.0,B1_IsolationForest,0.01,5053.038461538462,0.0,4.59912947231232,0.7784702529546166,19.82051282051282,56.93589743589744,0.01083986604673556,0.08974358974358974,0.0,0.0,7.285714285714286,,0.0,0.0,0.01143677504809215,29646.818689296804,,78
1.0,B1_IsolationForest,0.02,5053.038461538462,0.0,4.59912947231232,0.7784702529546166,19.82051282051282,56.93589743589744,0.015568653392476635,0.16666666666666666,0.0,0.0,7.153846153846154,,0.0,0.0,0.015294831621091066,33419.173341845315,,78
1.0,B1_IsolationForest,0.05,5053.038461538462,0.0,4.59912947231232,0.7784702529546166,19.82051282051282,56.93589743589744,0.1700848811107197,0.46153846153846156,0.027777777777777776,0.19945987654320987,5.75,353.9966727875872,0.01282051282051282,0.10256410256410256,0.06652635301435003,29273.766406031773,23618.541843509433,78
1.0,B1_IsolationForest,0.1,5053.038461538462,0.0,4.59912947231232,0.7784702529546166,19.82051282051282,56.93589743589744,0.3022930744698572,0.717948717948718,0.08630952380952381,0.21145126650806387,6.982142857142857,254.18071126325634,0.0641025641025641,0.15384615384615385,0.12197187497501609,29632.53664442471,27780.655224910464,78
1.0,B2_observed_only_twin,0.005,5053.038461538462,0.0,4.59912947231232,42.5638498837417,19.82051282051282,56.93589743589744,0.28136270848627215,0.5641025641025641,0.7929841897233202,0.7929841897233202,3.477272727272727,231.07854260321082,0.44871794871794873,0.44871794871794873,0.014421181715543768,30350.25472211108,25289.1819389071,78
1.0,B2_observed_only_twin,0.01,5053.038461538462,0.0,4.59912947231232,42.5638498837417,19.82051282051282,56.93589743589744,0.3132589926410994,0.6666666666666666,0.7683783415166393,0.7731860338243316,3.9423076923076925,238.3657768144808,0.5128205128205128,0.5128205128205128,0.01999936476099542,29936.659641318787,25973.582587274024,78
1.0,B2_observed_only_twin,0.02,5053.038461538462,0.0,4.59912947231232,42.5638498837417,19.82051282051282,56.93589743589744,0.3666981144182976,0.7435897435897436,0.7727240103352578,0.7741607919444533,4.043103448275862,244.27027886934383,0.5769230769230769,0.5769230769230769,0.03201364803855998,29136.004279726974,25619.31246398225,78
1.0,B2_observed_only_twin,0.05,5053.038461538462,0.0,4.59912947231232,42.5638498837417,19.82051282051282,56.93589743589744,0.4204149143037477,0.8846153846153846,0.7032661384812912,0.7328817654504154,4.536231884057971,239.54249592166468,0.6282051282051282,0.6538461538461539,0.05159281525858395,29904.698941089468,25419.325599677206,78
1.0,B2_observed_only_twin,0.1,5053.038461538462,0.0,4.59912947231232,42.5638498837417,19.82051282051282,56.93589743589744,0.49381544491306967,0.9615384615384616,0.6471331302655337,0.6750929003804761,5.666666666666667,241.6309786885488,0.6410256410256411,0.6666666666666666,0.1092722560458332,29813.18249969624,25294.01663366416,78
1.0,B3_TurningPoint,0.005,5053.038461538462,0.0,4.59912947231232,0.41084361237610123,19.82051282051282,56.93589743589744,0.009050680203924986,0.21794871794871795,0.16596638655462184,0.22478991596638653,10.235294117647058,103.43305283287336,0.038461538461538464,0.05128205128205128,0.0036822730103430877,32661.61759345645,31198.62237739301,78
1.0,B3_TurningPoint,0.01,5053.038461538462,0.0,4.59912947231232,0.41084361237610123,19.82051282051282,56.93589743589744,0.04413151755842334,0.358974358974359,0.26845238095238094,0.3333874458874459,9.607142857142858,168.76133037036854,0.10256410256410256,0.1282051282051282,0.011701028862469896,32187.661796864326,26860.354463294272,78
1.0,B3_TurningPoint,0.02,5053.038461538462,0.0,4.59912947231232,0.41084361237610123,19.82051282051282,56.93589743589744,0.05768393834183468,0.3974358974358974,0.29032408451763286,0.38771862546056096,8.983870967741936,162.01946000453182,0.1282051282051282,0.16666666666666666,0.018334481658944173,32268.394873776695,28103.99961356889,78
1.0,B3_TurningPoint,0.05,5053.038461538462,0.0,4.59912947231232,0.41084361237610123,19.82051282051282,56.93589743589744,0.09122852985001925,0.48717948717948717,0.3488869902027797,0.4368371287069348,8.236842105263158,180.57544577447246,0.1794871794871795,0.21794871794871795,0.03206591411463275,31997.732018262443,28319.367748631405,78
1.0,B3_TurningPoint,0.1,5053.038461538462,0.0,4.59912947231232,0.41084361237610123,19.82051282051282,56.93589743589744,0.21578511350818125,0.8333333333333334,0.46272748319990686,0.5322146626870863,7.2,225.09802823814,0.3974358974358974,0.46153846153846156,0.05705384509497392,31645.38996496988,25648.01280081135,78
1.0,RippleTwin,0.005,5053.038461538462,0.0,4.59912947231232,42.5638498837417,19.82051282051282,56.93589743589744,0.28136270848627215,0.5641025641025641,0.7929841897233202,0.7929841897233202,3.477272727272727,231.07854260321082,0.44871794871794873,0.44871794871794873,0.014421181715543768,30350.25472211108,25289.1819389071,78
1.0,RippleTwin,0.01,5053.038461538462,0.0,4.59912947231232,42.5638498837417,19.82051282051282,56.93589743589744,0.3132589926410994,0.6666666666666666,0.7683783415166393,0.7731860338243316,3.9423076923076925,238.3657768144808,0.5128205128205128,0.5128205128205128,0.01999936476099542,29936.659641318787,25973.582587274024,78
1.0,RippleTwin,0.02,5053.038461538462,0.0,4.59912947231232,42.5638498837417,19.82051282051282,56.93589743589744,0.3666981144182976,0.7435897435897436,0.7727240103352578,0.7741607919444533,4.043103448275862,244.27027886934383,0.5769230769230769,0.5769230769230769,0.03201364803855998,29136.004279726974,25619.31246398225,78
1.0,RippleTwin,0.05,5053.038461538462,0.0,4.59912947231232,42.5638498837417,19.82051282051282,56.93589743589744,0.4204149143037477,0.8846153846153846,0.7032661384812912,0.7328817654504154,4.536231884057971,239.54249592166468,0.6282051282051282,0.6538461538461539,0.05159281525858395,29904.698941089468,25419.325599677206,78
1.0,RippleTwin,0.1,5053.038461538462,0.0,4.59912947231232,42.5638498837417,19.82051282051282,56.93589743589744,0.49381544491306967,0.9615384615384616,0.6471331302655337,0.6750929003804761,5.666666666666667,241.6309786885488,0.6410256410256411,0.6666666666666666,0.1092722560458332,29813.18249969624,25294.01663366416,78
